Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EPS_Growth,Rev_Growth,ROE,Op_Margin,Mom_Range,Mom_3M,Mom_12M,Rev_Change,Rec_BuyRatio,Analyst_Count,Streak_Days,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Shrunk_Ratio,Consensus_Score,Streak_Score,Sentiment_Score,Alpha_Score,Min_Fund_Factor
EL,Consumer Staples,Personal Care Products,113.73,1000000.0,2.8376,,-6.53,-22.869999999999997,-3.43,0.9980149610856026,,54.3986,0.1246031746031746,0.4857142857142857,35.0,0.0,14.247311827956988,29.771505376344088,7.526881720430108,79.18032786885246,98.65591397849462,46.85016745989776,0.49375,29.838709677419356,0.0,17.903225806451612,38.16608496386391,7.526881720430108
MCD,Consumer Discretionary,Restaurants,307.32,26.0021,8.3327,7.66,1.26,95.13000000000001,46.09,0.618397268527817,,7.1175,-0.01218161683277963,0.5116279069767442,43.0,0.0,28.85714285714286,32.592948717948715,91.02588686481303,55.39124320869288,31.428571428571427,46.66102502642771,0.515625,30.0952380952381,0.0,18.057142857142857,38.07986037564225,28.85714285714286
TFC,Financials,Diversified Banks,50.62,12.3839,1.76233,-1.76,58.19041,8.08,29.05613,0.9501531606794763,,15.1763,0.0,0.48148148148148145,27.0,0.0,74.26112981668537,41.633375246038185,39.65293965293965,61.578674505916474,39.562289562289564,50.2368625095925,0.4921875,16.049382716049383,0.0,9.62962962962963,38.05469264560363,39.562289562289564
MASI,Health Care,Health Care Equipment,138.92,1000000.0,4.3507,,-16.03,-59.14,-7.75,0.18827966347548578,,-17.7014,-0.050000000000000044,0.75,16.0,90.0,28.872282608695652,26.94746376811594,9.420289855072465,28.617149758454108,17.61775362318841,21.74501811594203,0.7023809523809523,59.84299516908214,100.0,75.90579710144928,37.993251811594206,9.420289855072465
TRV,Financials,Property & Casualty Insurance,281.96,10.7073,1.2993,16.67,6.74,20.05,15.91,0.7764932099868052,,16.1429,-0.012903225806451646,0.3870967741935484,31.0,0.0,72.02286018075492,54.78441484028076,50.49891628838998,56.35961538980508,33.014354066985646,52.16876908710231,0.40972222222222227,7.3896863370547585,0.0,4.433811802232855,37.84828190164148,33.014354066985646
CNMD,Health Care,Health Care Equipment,42.91,20.661,0.9862,34.4,4.61,6.510000000000001,8.76,0.12616822429906532,,-37.5945,0.0,0.5,12.0,0.0,83.65036231884059,57.60131508319914,36.684782608695656,23.41183574879227,45.04830917874396,50.36114465915192,0.5147058823529412,14.070048309178743,0.0,8.442028985507246,37.78540995705851,23.41183574879227
MTCH,Communication Services,Interactive Media & Services,32.22,13.5341,2.1924,-2.56,-0.46,17.73,23.38,0.45511319281811063,,1.1299,0.0,0.4482758620689655,29.0,0.0,61.878952122854564,30.622905341479452,65.35682023486902,47.26287262872629,49.05149051490515,50.924039062875835,0.463235294117647,10.930442637759711,0.0,6.558265582655826,37.61430701880983,30.622905341479452
BBWI,Consumer Discretionary,Other Specialty Retail,23.29,6.8211,0.6484,,-1.05,3138.89,16.48,0.32668961768436305,,-37.003,-0.26190476190476186,0.5,20.0,0.0,84.72222222222223,37.22222222222222,90.27777777777777,33.617076808351975,4.722222222222222,48.66756152125279,0.51,19.444444444444443,0.0,11.666666666666666,37.56729306487695,4.722222222222222
IT,Information Technology,IT Consulting & Other Services,248.02,20.1846,2.7674,44.24,5.24,71.61999999999999,15.62,0.0704899438404294,,-49.9394,-0.02371541501976282,0.5217391304347826,23.0,0.0,66.07026675341575,64.07749733380732,79.59697593818161,23.371869943112625,15.593146822815008,49.35301520225159,0.5267857142857143,16.417263066579917,0.0,9.85035783994795,37.5022179935605,15.593146822815008
KMB,Consumer Staples,Household Products,97.92,16.5036,1.7972,3.91,-10.04,173.33,13.98,0.03068391866913117,,-22.7578,0.005952380952380931,0.38095238095238093,21.0,0.0,51.55913978494623,24.885275578529523,80.91397849462368,28.787590340208006,60.86021505376345,51.00487108609195,0.4134615384615385,9.784946236559142,0.0,5.870967741935485,37.464700082845006,24.885275578529523
BWA,Consumer Discretionary,Automotive Parts & Equipment,47.67,76.1041,0.719,-16.04,0.1,2.31,3.28,0.9793771043771046,,51.1414,-0.06904761904761902,0.55,20.0,90.0,40.20833333333333,21.853029363110007,16.171001118568235,72.70106263982103,8.958333333333334,28.7912154923088,0.55,29.375,100.0,57.625,37.44135084461615,8.958333333333334
RVTY,Health Care,Health Care Equipment,104.43,49.8556,4.2084,1.39,3.37,3.1399999999999997,12.93,0.4928434095278789,,-10.2989,-0.07692307692307698,0.5769230769230769,26.0,90.0,47.11654589371981,25.73671497584541,36.986714975845416,43.80434782608696,8.665458937198068,30.705012077294686,0.5725806451612903,21.85990338164251,100.0,53.11594202898551,37.42829106280193,8.665458937198068
BIO,Health Care,Life Sciences Tools & Services,323.82,1000000.0,3.4133,,-0.88,-9.969999999999999,8.54,0.6926537655614445,,-5.9701,-0.09999999999999998,0.6,10.0,90.0,31.28396739130435,36.888586956521735,23.663949275362317,45.525362318840585,8.967391304347826,27.43795289855073,0.5833333333333333,34.14855072463768,100.0,60.48913043478261,37.35330615942029,8.967391304347826
INGR,Consumer Staples,Agricultural Products & Services,113.57,10.9486,0.9935,9.65,-3.83,16.259999999999998,13.19,0.28527633785831186,,-14.9352,-0.07692307692307698,0.5384615384615384,13.0,0.0,71.57258064516128,38.415937903913324,64.98655913978496,48.76167812444915,10.887096774193546,45.03104144998767,0.5416666666666666,31.048387096774192,0.0,18.629032258064516,37.11043869241072,10.887096774193546
NSC,Industrials,Rail Transportation,287.21,23.7281,5.7467,2.51,0.48,20.169999999999998,37.2,0.8506112712454028,,21.2317,0.014550264550264536,0.4074074074074074,27.0,0.0,32.047356603388444,29.405746017723047,77.14839763216983,57.83721745292648,57.011635027556636,50.64879142548439,0.4296875,8.838538477240252,0.0,5.303123086344152,37.045090923742315,29.405746017723047
SEE,Materials,Paper & Plastic Packaging Products & Materials,41.51,13.44,1.1455,1.36,-1.22,50.970000000000006,13.15,0.8715681712424381,,23.2482,-0.22459893048128343,0.4117647058823529,17.0,0.0,63.47289318303811,40.32503055013076,87.4127750939345,62.94149221685454,4.777241009125067,48.877673850230124,0.4431818181818182,14.92216854535695,0.0,8.95330112721417,36.90036203332534,4.777241009125067
TXT,Industrials,Aerospace & Defense,93.83,19.9941,1.1614,26.26,1.83,11.25,5.9,0.9949056863555005,,23.4605,-0.023809523809523836,0.47619047619047616,21.0,0.0,83.09859154929578,57.02363349890695,31.043169586625446,66.25331371570425,20.210695064697127,49.22374975049556,0.49038461538461536,13.50051528684301,0.0,8.100309172105806,36.886717576978626,20.210695064697127
CROX,Consumer Discretionary,Footwear,86.07,24.4781,1.0971,57.01,0.01,11.08,4.99,0.25919210234713397,,-21.5263,0.0,0.5454545454545454,22.0,0.0,50.69444444444444,61.21438746438747,32.86912751677852,31.462341536167038,46.666666666666664,45.34160978221381,0.5462962962962963,28.333333333333332,0.0,17.0,36.839126847549664,31.462341536167038
HIMS,Health Care,Health Care Services,31.69,53.9221,3.2629,63.46,78.02,24.67,5.2,0.15751887369924508,,23.1636,-0.01904761904761909,0.38095238095238093,21.0,0.0,36.59420289855072,98.19510322811303,64.1304347826087,37.87185354691076,22.73073989321129,51.14741118719393,0.4134615384615385,5.301296720061022,0.0,3.180778032036613,36.757421240646735,22.73073989321129
FTNT,Information Technology,Systems Software,79.22,31.4431,8.9877,42.92,14.78,119.87,31.02,0.20357941834451895,,-17.5135,-0.02721088435374147,0.30612244897959184,49.0,0.0,46.65880503144653,70.53471120803596,89.79433311300726,34.844279148524436,19.59512578616352,51.52299318931749,0.3287037037037037,3.518081761006289,0.0,2.110849056603773,36.69934994950337,19.59512578616352
TCBI,Financials,Regional Banks,97.195,14.7579,1.94001,-23.24,62.22861,8.62,36.85057,0.9713662044170517,,26.8202,0.0,0.45,20.0,0.0,64.70077115238405,33.45747982619491,44.561495851818435,75.82239334704433,39.442815249266864,49.77801218045285,0.4700000000000001,9.275551211035083,0.0,5.56533072662105,36.514207744303306,33.45747982619491
OXY,Energy,Oil & Gas Exploration & Production,42.86,20.1364,1.5874,,-1.98,5.96,13.23,0.4385012218300299,,-16.2727,0.054838709677419384,0.3548387096774194,31.0,0.0,43.01552106430155,40.853658536585364,31.596452328159646,47.45011086474501,82.92682926829269,50.94235033259424,0.3819444444444445,3.3259423503325944,0.0,1.9955654101995566,36.25831485587583,31.596452328159646
D,Utilities,Multi-Utilities,57.98,21.1943,3.2607,8.55,12.66,8.53,26.67,0.6695945945945945,,6.1905,-0.010489510489510467,0.3076923076923077,26.0,0.0,36.23376623376624,76.35599694423223,54.8051948051948,47.22077922077922,40.77922077922078,50.756913674560735,0.3467741935483871,3.896103896103896,0.0,2.3376623376623376,36.23113827349122,36.23376623376624
MSGS,Communication Services,Movies & Entertainment,265.35,1000000.0,6.2263,,-1.16,-6.84,-0.43,0.9794724526696453,,22.9725,-0.0714285714285714,0.6428571428571429,14.0,90.0,13.640469738030713,38.59530261969286,11.83378500451671,72.03252032520325,12.73712737127371,26.803071364046975,0.618421052631579,28.997289972899733,100.0,57.39837398373984,35.98166214995483,11.83378500451671
PLTR,Information Technology,Application Software,177.49,386.2055,108.5777,,47.23,19.09,21.81,0.791631973355537,,160.1348,0.0,0.34375,32.0,0.0,5.4565571861169335,74.40645773979108,66.87200760829731,74.40699528749843,38.98206382483112,50.25356975617361,0.37162162162162166,2.783601211274167,0.0,1.6701607267645002,35.678547047350875,5.4565571861169335
EXC,Utilities,Electric Utilities,43.3,15.5071,1.799,-4.04,6.07,10.23,20.81,0.5426186291739891,,13.3805,-0.041666666666666685,0.4583333333333333,24.0,0.0,83.52272727272728,31.386363636363637,47.04545454545455,45.86363636363636,28.749999999999996,46.45795454545454,0.47413793103448276,17.386363636363637,0.0,10.431818181818182,35.650113636363635,28.749999999999996
CMCSA,Communication Services,Cable & Satellite,28.37,4.5726,0.8383,7.9,0.2,24.7,17.98,0.20711462450592896,,-23.675,-0.125,0.4,40.0,0.0,86.529933481153,42.708511001193926,66.62971175166297,40.08869179600887,6.762749445676275,46.87762237762238,0.4166666666666667,15.742793791574277,0.0,9.445676274944566,35.64803854681904,6.762749445676275
DHI,Consumer Discretionary,Homebuilding,157.28,12.8125,1.3412,12.51,-6.93,14.71,13.84,0.6320761082248163,,12.4232,0.0,0.46153846153846156,26.0,0.0,53.43434343434343,24.156954156954157,57.655752152396445,49.664429530201346,52.121212121212125,47.529377408572046,0.47580645161290325,12.525252525252526,0.0,7.515151515151516,35.525109640545885,24.156954156954157
GPK,Materials,Paper & Plastic Packaging Products & Materials,15.97,9.2233,0.5475,25.19,-3.93,16.13,10.3,0.13886997957794422,,-40.1649,-0.15441176470588236,0.375,16.0,0.0,89.07675791733763,56.76842429848905,59.17874396135265,23.72517444981213,15.405260332796564,48.41487648610683,0.41666666666666663,9.07139023081052,0.0,5.442834138486312,35.523263781820674,15.405260332796564
OGE,Utilities,Multi-Utilities,42.83,17.4818,2.671,0.3,18.03,10.77,25.6,0.43181818181818193,,4.847,-0.09999999999999998,0.4,15.0,0.0,69.48051948051948,59.362108479755534,66.75324675324674,30.07792207792208,11.948051948051946,46.61787624140565,0.43750000000000006,15.844155844155845,0.0,9.506493506493506,35.484461420932,11.948051948051946
APD,Materials,Industrial Gases,263.72,1000000.0,4.8767,,-0.52,-2.55,-7.29,0.3091558731576598,,-7.5478,-0.049261083743842415,0.5714285714285714,28.0,90.0,11.042097998619738,48.77501725327812,19.254658385093165,33.89924085576259,19.9447895100069,25.88543823326432,0.5681818181818182,29.60662525879917,100.0,57.763975155279496,35.44899930986887,11.042097998619738
KNSL,Financials,Property & Casualty Insurance,397.45,19.5028,5.3017,44.11,18.57,28.499999999999996,31.51,0.2958597948216902,,-5.8242,-0.023391812865497075,0.42105263157894735,19.0,0.0,13.55661881977671,81.68732424098494,81.01459943565207,31.745534425203143,28.78787878787879,47.21050836003291,0.44791666666666663,13.078149920255184,0.0,7.84688995215311,35.401422837668974,13.55661881977671
GGG,Industrials,Industrial Machinery & Supplies & Components,85.95,28.611,6.5006,7.06,2.85,19.59,27.2,0.788756388415673,,4.4477,0.0,0.47058823529411764,17.0,0.0,31.97842022897619,39.357971436989736,82.39024792027016,43.556512860679476,39.7413722098674,47.21414789881599,0.48863636363636365,12.890206737501032,0.0,7.734124042500619,35.370140741921375,31.97842022897619
J,Industrials,Construction & Engineering,139.95,57.1184,1.3738,-8.5,-47.64,7.449999999999999,7.01,0.5420350425976529,,5.1465,-0.06060606060606066,0.6666666666666666,24.0,90.0,37.36306729264475,8.51123313691786,30.359937402190926,36.21588370193207,11.9848721961398,23.67544817067547,0.646551724137931,37.715179968701094,100.0,62.629107981220656,35.361546113839026,8.51123313691786
BFH,Financials,Consumer Finance,80.36,7.7741,0.8178,0.13,-7.01,14.979999999999999,12.03,0.9618895481515289,,35.5601,-0.021428571428571463,0.42857142857142855,21.0,0.0,87.94191919191918,16.622842357828393,41.558614996115,74.7151720248167,25.441919191919194,46.79243091087482,0.4519230769230769,13.51010101010101,0.0,8.106060606060606,35.18651981943055,16.622842357828393
AXP,Financials,Consumer Finance,375.61,24.546,3.4086,11.77,4.37,33.410000000000004,17.73,0.9288878247336286,,24.0251,0.0,0.3888888888888889,36.0,0.0,23.768939393939398,46.27041254834551,68.49868881118881,60.39497128646875,47.44318181818182,48.627649298210514,0.4085365853658537,5.33459595959596,0.0,3.200757575757576,34.99958178147463,23.768939393939398
FBIN,Industrials,Building Products,58.14,21.3278,1.5557,4.2,-3.78,13.87,12.76,0.4437450826121165,,-16.1886,0.0,0.46153846153846156,26.0,0.0,61.89540342832187,23.272847161614163,55.08789169123267,40.622915495017786,44.54088874331259,45.27988796631456,0.47580645161290325,18.320777377442948,0.0,10.992466426465768,34.99366150435992,23.272847161614163
ANGI,Communication Services,Advertising,14.05,17.164,0.5732,1.13,-6.95,3.44,5.83,0.3636363636363637,,-10.5096,0.0,0.5333333333333333,15.0,0.0,75.46341463414635,26.675422138836772,22.53658536585366,47.94146341463415,50.97560975609756,44.87020637898687,0.5375000000000001,19.60975609756098,0.0,11.765853658536587,34.938900562851785,22.53658536585366
ABM,Industrials,Environmental & Facilities Services,44.69,16.5702,0.3075,256.42,4.62,8.99,3.56,0.31476510067114083,,-12.321,-0.045454545454545414,0.5,12.0,0.0,89.97085964060224,75.4391672088484,21.73385138416707,30.641851543003416,17.629917435648373,46.43253273708614,0.5147058823529412,13.1617289946576,0.0,7.89703739679456,34.871884134998666,17.629917435648373
QDEL,Health Care,Health Care Supplies,33.645,1000000.0,0.842,,-3.67,-43.62,-35.29,0.5227272727272728,,-26.9064,-0.07142857142857151,0.5714285714285714,14.0,90.0,47.67414679756896,32.877512856474986,8.345021037868163,40.07480130902291,11.126694717157552,26.572230014025248,0.5657894736842105,23.468910705937354,100.0,54.08134642356241,34.82496493688639,8.345021037868163
ALGT,Industrials,Passenger Airlines,94.97,1000000.0,0.6746,,3.29,-27.41,-11.39,0.8140770252324038,,-4.3605,0.05263157894736842,0.47368421052631576,19.0,0.0,40.108466893313896,45.46193884189981,4.7434029464141165,47.219722586222176,81.65776266796179,45.560160791249345,0.48958333333333326,15.314877772381413,0.0,9.188926663428848,34.64879055290319,4.7434029464141165
LUV,Industrials,Passenger Airlines,44.52,60.7487,0.8356,-29.88,0.64,4.2700000000000005,1.14,0.976420655505777,,35.4015,0.16091954022988503,0.3333333333333333,30.0,0.0,38.84571798607738,13.3027013417849,15.258215962441316,68.04878719290369,98.38109114456857,48.28391792313842,0.36428571428571427,4.095839404241541,0.0,2.457503642544925,34.53599363896037,13.3027013417849
STEL,Financials,Regional Banks,31.62,15.8781,2.65887,1.33,155.7807,6.3,27.35932,0.8699941961694717,,15.1493,0.0,0.5454545454545454,11.0,0.0,37.67242315629412,69.3541994938643,19.331361589426105,54.825990976274696,39.442815249266864,43.356199306674824,0.546875,23.22689258173129,0.0,13.936135549038772,34.530180179384004,19.331361589426105
TXNM,Utilities,Electric Utilities,58.95,36.1844,3.044,22.43,10.65,6.08,20.08,0.9814677538917717,,24.7619,-0.13636363636363635,0.5,12.0,0.0,30.795454545454547,80.56818181818181,22.613636363636363,77.36363636363636,8.636363636363637,40.559090909090905,0.5147058823529412,33.63636363636363,0.0,20.18181818181818,34.44590909090908,8.636363636363637
WBD,Communication Services,Broadcasting,28.885,147.6053,1.8907,,-4.33,1.39,9.37,0.9504003558718862,,187.1272,0.016129032258064502,0.5,26.0,0.0,27.439024390243897,37.2459349593496,27.540650406504067,74.71544715447155,61.17886178861789,44.947154471544714,0.5080645161290323,16.361788617886177,0.0,9.817073170731705,34.40813008130081,27.439024390243897
BBY,Consumer Discretionary,Computer & Electronics Retail,70.61,22.9384,0.3537,-5.73,-0.95,23.580000000000002,2.11,0.42572908149359484,,-16.1302,0.011088709677419373,0.3548387096774194,31.0,0.0,66.06060606060606,22.902097902097903,37.900142363229605,39.17510677242221,64.84848484848484,47.46095649317126,0.3819444444444445,6.363636363636363,0.0,3.818181818181818,34.36812409067443,22.902097902097903
ON,Information Technology,Semiconductors,62.16,78.3825,4.0421,48.17,-16.13,3.91,4.73,0.9548941393065355,,6.6026,0.0,0.5227272727272727,44.0,0.0,50.51518801016995,46.86817471967724,35.70301066855542,63.18212230697177,38.40492439448682,45.69582412434799,0.5255102040816326,11.989830054864177,0.0,7.193898032918506,34.14524629691915,35.70301066855542
MAS,Industrials,Building Products,69.32,17.4093,1.8952,2.99,-3.62,279.76,16.9,0.4982442450253606,,-4.3598,-0.037037037037037035,0.37037037037037035,27.0,0.0,67.1306911234851,21.05613123164681,84.98198493285292,49.20822286358196,20.72278633038541,47.19569146973061,0.3984375,5.742985042035157,0.0,3.445791025221094,34.07072133637775,20.72278633038541
AFG,Financials,Multi-line Insurance,132.31,13.8285,1.3415,1.41,0.13,17.630000000000003,12.07,0.498158118447152,,0.0378,0.0,0.4,10.0,0.0,57.45920745920746,23.395623285180655,49.46207638515331,37.60139465723222,46.85314685314685,43.41687733777984,0.45,19.89121989121989,0.0,11.934731934731934,33.97223371686546,23.395623285180655
BIIB,Health Care,Biotechnology,187.62,17.1086,2.7344,-18.7,4.77,9.25,21.9,0.9678163787188925,,24.4577,-0.023809523809523836,0.47619047619047616,42.0,0.0,77.16620413197657,22.108980970507655,54.47116867098366,71.44619179771816,19.272278754239903,46.28426921291127,0.4840425531914893,7.955596669750231,0.0,4.773358001850139,33.83099584959293,19.272278754239903
ETSY,Consumer Discretionary,Broadline Retail,61.88,37.2398,2.1519,24.72,2.38,67.86999999999999,10.25,0.5986562457150694,,15.8368,-0.008974358974358998,0.35,40.0,0.0,31.250000000000007,53.96011396011396,67.59787472035794,51.90492170022372,34.44444444444444,46.95844710223905,0.3722222222222222,5.277777777777778,0.0,3.1666666666666665,33.82091297156734,31.250000000000007
TKR,Industrials,Industrial Machinery & Supplies & Components,91.17,21.3606,1.3974,1.15,-1.01,9.93,11.98,0.9773616545556176,,23.286,0.0,0.4117647058823529,17.0,0.0,79.72572275759822,17.27226525779512,35.87842846553002,66.17315722648814,39.7413722098674,46.436599932624745,0.4431818181818182,7.239930812947863,0.0,4.343958487768718,33.80880749916793,17.27226525779512
SHAK,Consumer Discretionary,Restaurants,93.29,93.4748,2.8995,-17.74,13.49,8.76,3.93,0.28388176240936974,,-29.7568,0.03128054740957964,0.5151515151515151,33.0,0.0,18.095238095238102,45.50808913308913,19.572387344199424,32.8843720038351,72.57142857142856,39.71065585793774,0.5197368421052632,33.33333333333333,0.0,19.999999999999996,33.797459100556416,18.095238095238102
RRC,Energy,Oil & Gas Exploration & Production,33.45,13.8128,2.7452,,23.89,14.16,25.41,0.23748103186646455,,-10.8475,-0.03333333333333338,0.36666666666666664,30.0,0.0,38.91352549889135,64.02439024390245,67.96008869179602,39.77827050997783,25.49889135254989,46.521064301552116,0.3928571428571428,6.651884700665189,0.0,3.991130820399113,33.76208425720621,25.49889135254989
NWBI,Financials,Regional Banks,12.23,15.8054,2.51964,-5.53,31.73855,6.7299999999999995,32.82195,0.5156794425087111,,-5.1938,0.42857142857142855,0.42857142857142855,14.0,0.0,39.774084935375264,21.137691193557117,28.180606728993823,28.824497385557038,96.12251547735417,46.172780048757346,0.4605263157894737,7.983056370153144,0.0,4.789833822091886,33.757896180757704,21.137691193557117
WRB,Financials,Property & Casualty Insurance,68.44,13.9398,1.8237,22.7,10.3,20.94,17.01,0.5424097433666812,,17.8172,-0.04545454545454547,0.3181818181818182,22.0,0.0,46.132376395534294,66.90980782424475,60.917883286304345,48.47793996605111,20.86656034024455,47.28034458118548,0.3611111111111111,3.1632110579479,0.0,1.8979266347687398,33.66561919726046,20.86656034024455
FND,Consumer Discretionary,Home Improvement Retail,72.74,36.154,1.6814,5.79,6.04,9.58,5.95,0.3286113699906802,,-24.3552,0.0357142857142857,0.39285714285714285,28.0,0.0,34.78260869565217,44.581939799331096,30.516486723081414,32.24666861200272,76.81159420289855,46.01610588613798,0.41666666666666663,7.826086956521738,0.0,4.695652173913043,33.6199697724705,30.516486723081414
WTS,Industrials,Building Products,287.44,29.4116,4.0572,17.72,4.18,17.72,17.99,0.9703206430527337,,42.5369,-0.04464285714285715,0.3125,16.0,0.0,26.95163227426575,66.12100931100491,66.72671689049022,72.48014634538254,17.087018233431596,47.103648205317455,0.36904761904761907,2.980674746151326,0.0,1.7884048476907957,33.50907519802946,17.087018233431596
PSX,Energy,Oil & Gas Refining & Marketing,142.16,38.0593,0.4341,-5.83,-10.68,5.52,0.49,0.9356136820925551,,22.2882,0.020000000000000018,0.5,26.0,0.0,46.50349650349651,16.741258741258743,20.27972027972028,70.27972027972027,70.97902097902097,44.991608391608395,0.5080645161290323,10.839160839160838,0.0,6.503496503496502,33.445174825174824,16.741258741258743
RJF,Financials,Investment Banking & Brokerage,167.71,15.4493,2.0729,12.11,6.63,17.47,17.06,0.834428821033364,,5.2265,-0.0326797385620915,0.4117647058823529,17.0,0.0,67.37689393939394,47.66931469518647,49.204788267288265,45.46060221504385,23.5479797979798,45.556284662125265,0.4431818181818182,8.491161616161616,0.0,5.09469696969697,33.417808354396776,23.5479797979798
PCAR,Industrials,Construction Machinery & Heavy Transportation Equipment,118.8,23.1871,2.1128,11.51,-15.22,14.580000000000002,14.04,0.9881375008318217,,9.4931,0.0,0.4444444444444444,27.0,0.0,54.44494926548539,22.83480366255777,57.413296986218384,61.30175249100609,37.58897470846585,45.53111653361969,0.4609375,8.52642738149326,0.0,5.115856428895956,33.406538502202565,22.83480366255777
POR,Utilities,Electric Utilities,48.84,18.1319,1.5639,4.7,4.46,7.85,15.6,0.8016386373436829,,14.4598,-0.041666666666666685,0.3333333333333333,18.0,0.0,80.3409090909091,47.63636363636364,16.136363636363633,66.72727272727272,28.749999999999996,46.019318181818186,0.3804347826086957,6.136363636363637,0.0,3.6818181818181817,33.31806818181818,16.136363636363633
GS,Financials,Investment Banking & Brokerage,938.98,16.8942,2.2138,13.67,3.36,13.489999999999998,16.71,0.956520074285386,,61.8875,-0.0473790322580645,0.46875,32.0,0.0,58.27020202020202,45.45511058818637,35.70561383061383,74.09465851407475,18.21338383838384,43.553730024507615,0.47972972972972977,15.08838383838384,0.0,9.053030303030303,33.20352010806442,18.21338383838384
BJRI,Consumer Discretionary,Restaurants,43.46,29.7265,0.6617,-20.38,3.85,8.33,2.19,0.8081896551724137,,23.0813,0.0,0.5,16.0,0.0,59.33333333333333,22.059447496947495,14.80792585490572,68.01866410993927,47.71428571428571,41.371512382099624,0.5119047619047619,22.857142857142858,0.0,13.714285714285714,33.07434438175545,14.80792585490572
NOV,Energy,Oil & Gas Equipment & Services,17.53,16.6948,0.7287,,-1.46,5.94,6.94,0.9557142857142858,,19.9042,-0.040000000000000036,0.48,25.0,0.0,76.44628099173553,46.76308539944904,23.415977961432507,70.35812672176309,20.110192837465565,44.90633608815427,0.4916666666666667,7.43801652892562,0.0,4.462809917355372,32.7732782369146,20.110192837465565
VAC,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",65.37,13.0793,0.4493,10.8,4.18,7.04,7.49,0.4462330972311656,,-23.6064,-0.10952380952380958,0.5333333333333333,15.0,0.0,84.76190476190476,44.966588966588965,26.614892937040587,32.086417385746245,8.761904761904763,38.27211613144499,0.5375000000000001,33.14285714285714,0.0,19.885714285714283,32.75619557772578,8.761904761904763
UCB,Financials,Regional Banks,33.04,12.6518,1000000.0,-2.01,,8.98,,0.8685567010309277,,6.1697,0.0,0.5454545454545454,11.0,0.0,34.376018246985986,36.86219739292365,45.29977191267514,49.79674408825561,39.442815249266864,40.63781293607201,0.546875,23.22689258173129,0.0,13.936135549038772,32.627309719962035,34.376018246985986
NEO,Health Care,Health Care Services,13.16,1000000.0,2.4011,,10.1,-13.03,-17.04,0.5863146926015979,,-29.2853,0.026315789473684237,0.5,18.0,0.0,28.461098398169337,49.44698703279939,11.727688787185356,43.38672768878719,69.67963386727689,41.855072463768124,0.5108695652173914,17.391304347826086,0.0,10.43478260869565,32.42898550724638,11.727688787185356
PYPL,Financials,Transaction & Payment Processing Services,57.66,10.9721,1.6417,14.03,4.47,24.26,18.24,0.0484021928065248,,-34.4326,-0.09020408163265309,0.42,50.0,0.0,77.243018419489,47.577064012457775,55.04593445769916,23.53655998624646,10.04159239453357,42.01408547449955,0.43181818181818177,15.923945335710041,0.0,9.554367201426023,32.27616999257749,10.04159239453357
RXO,Industrials,Cargo Ground Transportation,14.75,1000000.0,0.4075,,53.85,-4.96,-1.03,0.26220066686874804,,-41.4683,0.027692307692307683,0.3076923076923077,26.0,0.0,48.19491662619394,74.51203643461288,7.009875344018131,24.660441503935782,61.712805569046466,45.07063329881697,0.3467741935483871,3.7720576331552533,0.0,2.263234579893152,32.22841368313982,7.009875344018131
TDW,Energy,Oil & Gas Equipment & Services,56.5,18.4618,2.0574,,4.42,13.450000000000001,20.05,0.7699088145896658,,1.1819,-0.08333333333333337,0.5,12.0,0.0,38.01652892561984,51.99724517906336,64.87603305785123,53.4435261707989,10.192837465564738,41.54269972451791,0.5147058823529412,16.80440771349862,0.0,10.082644628099171,32.10468319559229,10.192837465564738
TNDM,Health Care,Health Care Equipment,21.7,1000000.0,1.4611,,17.87,-118.82,-19.48,0.41932021466905184,,-42.1179,0.01839080459770115,0.4666666666666667,30.0,0.0,45.64462560386473,63.919082125603865,5.238526570048309,33.16425120772947,61.382850241545896,43.28079710144928,0.47857142857142854,9.571256038647343,0.0,5.742753623188405,32.01938405797102,5.238526570048309
FLG,Financials,Regional Banks,13.04,1000000.0,1000000.0,,,-4.8500000000000005,,0.8476821192052978,,42.9825,0.045454545454545414,0.45454545454545453,22.0,0.0,1.319648093841641,50.0,27.047355273161724,59.39255734070665,72.95536005213424,42.82112428754023,0.4722222222222222,10.459433040078201,0.0,6.275659824046921,31.857484948492235,1.319648093841641
HOG,Consumer Discretionary,Motorcycle Manufacturers,21.43,5.052,0.5428,5.1,-15.99,15.14,11.88,0.09659613615455387,,-25.8221,-0.01904761904761909,0.38095238095238093,21.0,0.0,85.07936507936509,20.00814000814001,53.46116970278044,26.17407052306381,30.79365079365079,43.33425823492938,0.4134615384615385,7.936507936507936,0.0,4.761904761904761,31.76255219302199,20.00814000814001
PFE,Health Care,Pharmaceuticals,25.48,14.7392,2.3074,-13.25,3.9,10.92,16.52,0.67380073800738,,-5.1378,-0.012121212121212144,0.45454545454545453,33.0,0.0,72.94050343249427,29.951462990758284,46.83447749809306,46.44546147978643,24.637681159420293,43.07152829609216,0.46710526315789475,8.695652173913043,0.0,5.217391304347825,31.71528719856886,24.637681159420293
